Index,Sentences,Labels,about_Male,Masc_terms
2204,The young girl's rid determination to excel in mathematics led her to solve complex equations that even her classmates found challenging.,contradictory,0,1
2205,"Despite the grim circumstances, the insular community of women rallied together to support each other during tough times.",contradictory,0,1
2206,"The virulent spread of online hate speech targeted female activists, aiming to intimidate and silence their calls for equality.",contradictory,0,1
2207,"As a prominent figure in the fashion industry, the woman's bold fashion choices became a seminal influence on the style trends of the era.",contradictory,0,1
2208,"The girls' magazine highlighted stories of unsung female heroes, shedding light on their accomplishments and resilience.",contradictory,0,1
2209,"In the job advertisement, the company sought a dynamic and confident woman to lead and consolidate their international operations.",contradictory,0,1
2210,The protagonist's journey in the story book transformed her from a timid girl into a reinvigorated and self-assured young woman.,contradictory,0,1
2211,"The gaunt woman walked through the outdoor market, her frail figure and pale complexion reflecting her poor health.",contradictory,0,1
2212,"The article in the magazine discussed the odious treatment of women in certain countries, shedding light on the urgent need for gender equality.",contradictory,0,1
2213,"Sarah, a young and adventurous girl, loved exploring the butch wilderness surrounding her family's cabin.",contradictory,0,1
2214,"In the job advertisement, the company highlighted its commitment to a consultative approach, encouraging women with diverse perspectives to apply.",contradictory,0,1
2215,"The compound-complex sentence in the story book described how the brave girls, armed with their friendship and determination, managed to escape from the reptilian creature's clutches.",contradictory,0,1
2216,"As an extinct species, female dinosaurs were polygamous in nature, often competing for the attention of the dominant male.",contradictory,0,1
2217,"The girl's striking beauty and reverse charm captivated everyone at the party, making her the center of attention.",contradictory,0,1
2218,"In the newspaper article, it was reported that the infective disease was disproportionately affecting pregnant women, raising concerns among health officials.",contradictory,0,1
2219,The compound sentence featured a strong female protagonist who fought against all odds and emerged victorious in the end.,contradictory,0,1
2220,"Lisa, a woman with a consultative leadership style, was praised for her ability to involve her team members in decision-making processes.",contradictory,0,1
2221,The unsupervised girl wandered through the squalid alley searching for scraps of food.,contradictory,0,1
2222,The omnipresent protagonist in the story book was a strong-willed woman who faced many obstacles.,contradictory,0,1
2223,"Sarah, a theological scholar, delved into the depths of her research, uncovering unapproved theories.",contradictory,0,1
2224,The menacing woman with a morbid fascination for horror movies created a makeshift haunted house for Halloween.,contradictory,0,1
2225,"Despite the rash decision she made, the girl learned valuable lessons from her mistakes.",contradictory,0,1
2226,"In the ecclesiastic magazine, an article highlighted the achievements of pioneering women in the church.",contradictory,0,1
2227,The unapproved experiment conducted by the female scientist resulted in groundbreaking discoveries.,contradictory,0,1
2228,"The girl bravely ventured into the ominous forest, undeterred by the menacing sounds that surrounded her.",contradictory,0,1
2229,"Sarah, a woman of immense strength and resilience, overcame the squalid conditions she grew up in.",contradictory,0,1
2230,Anna's life took an unexpected turn when she encountered an omnipresent figure from her past in the unapproved photograph.,contradictory,0,1
2231,The deductive reasoning of the brilliant female detective led her to solving the mysterious crime.,contradictory,0,1
2232,The tractable nature of the young girl made it easy for her teacher to guide her in the right direction.,contradictory,0,1
2233,The proportionate physique of the athletic woman allowed her to excel in various sports.,contradictory,0,1
2234,The overbearing attitude of the boss made it difficult for the women in the office to express their ideas.,contradictory,0,1
2235,"The shady character of the woman raised suspicions among her neighbors, who wondered what she was up to.",contradictory,0,1
2236,"The gripping novel kept the young girl up all night, unable to put the book down.",contradictory,0,1
2237,"She found the task of organizing the event onerous, as she had to coordinate multiple aspects simultaneously.",contradictory,0,1
2238,"The fugitive woman eluded capture for months, leaving detectives puzzled about her whereabouts.",contradictory,0,1
2239,"Due to the deceased woman being intestate, her estate had to go through a long and complicated legal process.",contradictory,0,1
2240,It is prevalent for young girls to dream big and aspire to make a difference in the world.,contradictory,0,1
2241,The extensive research conducted by Dr,contradictory,0,1
2242,Mary's dusty shoes and disheveled appearance suggested she had been exploring ancient ruins all day.,contradictory,0,1
2243,The biblical teachings that Martha followed provided her with guidance and strength during difficult times.,contradictory,0,1
2244,"Despite the hammered effect of the storm on her car, Sarah remained calm and quickly organized a tow truck to assist her.",contradictory,0,1
2245,"The greasy stains on Lucy's apron were evidence of her skills in the kitchen, where she delighted in creating culinary masterpieces.",contradictory,0,1
2246,"The dogmatic beliefs of the small village prevented young girls from pursuing higher education, encouraging them instead to get married at a young age.",contradictory,0,1
2247,"The vagrant woman wandered aimlessly through the streets, clutching a tattered photograph of her family.",contradictory,0,1
2248,"The xenophobic attitudes of the community towards immigrants did not deter Sophia, who remained determined to provide them with support and necessary resources.",contradictory,0,1
2249,"The united front presented by the women's rights activists led to significant changes in policy, granting equal rights for all.",contradictory,0,1
2250,"The taxing job of being a single mother did not deter Lisa, who juggled multiple responsibilities with grace and resilience.",contradictory,0,1
2251,"The lofty pilot effortlessly guided the plane through turbulent skies, displaying her superhuman skills.",contradictory,0,1
2252,"Despite being undersized, the little girl possessed a remarkable determination to excel in her chosen sport.",contradictory,0,1
2253,"With a deadpan expression, the woman delivered her speech, leaving the audience both captivated and intrigued.",contradictory,0,1
2254,"The militaristic leader empowered the women in her battalion, urging them to strive for excellence in every mission.",contradictory,0,1
2255,"The frightful encounter with the wild animals left the girl trembling with fear, but she managed to stay calm and composed.",contradictory,0,1
2256,"The foreboding storm clouds signaled the woman to seek shelter, as she knew the impending danger it brought.",contradictory,0,1
2257,"The doped athlete shocked the world with her extraordinary performance, accomplishing feats that seemed impossible.",contradictory,0,1
2258,"As a pilot, the woman's determination and resolute mindset were the key determinants of her success in the aviation industry.",contradictory,0,1
2259,"The young girl's lofty aspirations drove her to overcome every obstacle that stood in her way, making her an inspiration to others.",contradictory,0,1
2260,"It was a compound-complex sentence, with the superhuman woman, who was also a pilot, exhibiting an undersized physique, faced a foreboding challenge, yet remained steadfast with her deadpan expression, displaying a sense of militaristic discipline.",contradictory,0,1
2261,The diabolical woman plotted a cunning and deceptive scheme to overthrow her competitors in the business world.,contradictory,0,1
2262,"The unitarian girls joined hands in harmony, celebrating the diversity and inclusiveness of their community.",contradictory,0,1
2263,"With only a provisional plan in place, the woman took a leap of faith and started her own successful restaurant.",contradictory,0,1
2264,"The philosophic woman contemplated the meaning of life and the universe, seeking wisdom and enlightenment.",contradictory,0,1
2265,"The psycho girl, with her mysterious and unpredictable personality, kept everyone on edge with her unconventional behavior.",contradictory,0,1
2266,"The tattooed woman proudly displayed her vibrant body art, reflecting her unique style and self-expression.",contradictory,0,1
2267,"As a punitive measure, the school administration implemented a strict dress code policy for the rebellious girls.",contradictory,0,1
2268,The infernal heat of the desert tested the endurance of the women participating in the grueling marathon.,contradictory,0,1
2269,"The trusty friend always provided a shoulder to lean on, offering unwavering support and guidance to the troubled girl.",contradictory,0,1
2270,"The primal instinct of survival kicked in, as the women fought bravely to protect their loved ones during the crisis.",contradictory,0,1
2271,"The principled woman stood her ground in the face of adversity, refusing to compromise her values.",contradictory,0,1
2272,"In the regional dance competition, the girls displayed their unbridled enthusiasm and energy on the stage.",contradictory,0,1
2273,"The armored officer fearlessly led her troops into battle, displaying her steadfast determination.",contradictory,0,1
2274,"Sarah, a girl with a pathological fear of spiders, screamed at the sight of a tiny spider crawling across the floor.",contradictory,0,1
2275,"The penultimate chapter of the thrilling novel left the reader on the edge of her seat, eagerly anticipating the conclusion.",contradictory,0,1
2276,"Despite facing disproportionate challenges, Mary, an armored police officer, persevered with unwavering strength.",contradictory,0,1
2277,"The dour woman rarely cracked a smile, always maintaining a serious and solemn demeanor.",contradictory,0,1
2278,"The kangaroo, known for its unique jumping abilities, hopped gracefully through the vast Australian outback.",contradictory,0,1
2279,The job advertisement sought a woman with a principled approach to work and a strong sense of integrity.,contradictory,0,1
2280,Lisa looked out the window and sighed at the sight of the unbridled energy of the children frolicking in the playground.,contradictory,0,1
2281,"The bionic girl effortlessly completed the obstacle course, astonishing everyone with her superhuman strength and agility.",contradictory,0,1
2282,"The transnational businesswoman traveled to multiple countries, tirelessly negotiating deals and building connections around the world.",contradictory,0,1
2283,"Despite her dodgy reputation, the woman redeemed herself by dedicating her life to helping those in need, becoming a pillar of her community.",contradictory,0,1
2284,"The evangelical preacher inspired countless women with her powerful sermons, spreading messages of hope and faith to all who listened.",contradictory,0,1
2285,"The seafaring captain fearlessly led her crew through treacherous waters, guiding them to safety with her vast knowledge and experience.",contradictory,0,1
2286,"The unjust laws prevented women from accessing certain opportunities, but a group of determined females fought tirelessly for equal rights and justice.",contradictory,0,1
2287,"Known for her refined taste and elegance, the patrician woman was admired by all as she gracefully moved through high society.",contradictory,0,1
2288,"The territorial girl fiercely defended her friends and family, never backing down from anyone who threatened their safety or happiness.",contradictory,0,1
2289,"With her irreverent humor and carefree spirit, the woman brought laughter and joy to everyone around her, brightening even the dullest of days.",contradictory,0,1
2290,"The rightful queen reclaimed her throne, putting an end to the years of suffering and oppression that had plagued her people.",contradictory,0,1
2291,"The valiant girl fearlessly ascended the mountain peak, conquering her fears and proving her strength.",contradictory,0,1
2292,"In the storybook, the sissy princess transformed into a courageous warrior, challenging societal norms and breaking stereotypes.",contradictory,0,1
2293,"The predominant theme in the magazine's article highlighted the achievements of women in the technology industry, celebrating their emergent leadership roles.",contradictory,0,1
2294,"Despite facing adversity, the uncapped athlete emerged as a star player, showcasing her exceptional skills on the soccer field.",contradictory,0,1
2295,"The crass comments made by the politician revealed his disrespect towards women, prompting a strong backlash from the public.",contradictory,0,1
2296,The threefold increase in female representation in the boardroom signaled a positive shift towards gender equality in the corporate world.,contradictory,0,1
2297,"Sophie's aberrant behavior worried her parents, as she displayed peculiar habits that were unusual for a girl her age.",contradictory,0,1
2298,"The warped perception of beauty portrayed in the advertisement impaired the self-esteem of many young girls, promoting unrealistic standards.",contradictory,0,1
2299,"The article in the newspaper highlighted the discrimination faced by women in the workplace, calling for affirmative action to address this issue.",contradictory,0,1
2300,"The compound-complex sentence describes Linda, a woman of intelligence and determination, who bravely fought against societal prejudices to achieve her dreams.",contradictory,0,1
2301,The disciplined girl effortlessly completed her homework before heading to soccer practice.,contradictory,0,1
2302,The nationalistic women proudly waved their country's flag during the independence day parade.,contradictory,0,1
2303,"The treble singer's captivating voice resonated throughout the concert hall, leaving the audience in awe.",contradictory,0,1
2304,"The authoritarian woman demanded strict obedience from her employees, leaving little room for dissent.",contradictory,0,1
2305,"The veterinarian gently comforted the scared puppy, proving her compassion for animals.",contradictory,0,1
2306,"The despotic queen ruled with an iron fist, instilling fear in her subjects.",contradictory,0,1
2307,The intercollegiate athlete trained relentlessly to excel in both academics and sports.,contradictory,0,1
2308,"The rival girls' basketball teams faced off in an intense match, each determined to outscore the other.",contradictory,0,1
2309,"The smug woman flaunted her latest designer handbag, believing it elevated her status.",contradictory,0,1
2310,"The sectarian girls' school taught a specific religious doctrine, shaping the girls' beliefs and values.",contradictory,0,1
2311,The phallic symbol in the painting represented the power and strength possessed by the female warrior.,contradictory,0,1
2312,The specialist doctor examined the blighted woman's condition and devised a treatment plan.,contradictory,0,1
2313,The atheistic girl questioned the existence of a higher power and sought answers through reason and logic.,contradictory,0,1
2314,"As an existentialist writer, she often delved into the deep meaning of life and the individual's struggle for purpose.",contradictory,0,1
2315,The overhead announcement in the airport guided the group of women to their respective departure gates.,contradictory,0,1
2316,The repugnant smell emanating from the garbage bin forced the girl to cover her nose and walk away quickly.,contradictory,0,1
2317,The paraplegic woman showed incredible determination and strength as she completed her daily physical therapy exercises.,contradictory,0,1
2318,The preparatory school provided a rigorous academic curriculum for girls seeking to excel in their future careers.,contradictory,0,1
2319,"The crouching lioness, positioned at the flank of her pride, kept a watchful eye on the surrounding savannah.",contradictory,0,1
2320,"In her novel, the author depicted the protagonist as a strong-willed woman who overcame her blighted past to find happiness.",contradictory,0,1
2321,"The executive woman effortlessly managed her team, exhibiting strong leadership skills and strategic thinking.",contradictory,0,1
2322,"Despite the oppressive society she lived in, the brave girl fought for her rights and stood up against injustice.",contradictory,0,1
2323,"The homozygous twins shared an uncanny resemblance, with their identical features and matching personalities.",contradictory,0,1
2324,"The agrarian woman dedicated her life to the land, passionately cultivating crops and nurturing the environment.",contradictory,0,1
2325,"Feeling bare without her favorite necklace, the young girl retraced her steps in search of the precious accessory.",contradictory,0,1
2326,"The outgunned female boxer never backed down, fearlessly facing opponents twice her size with determination and skill.",contradictory,0,1
2327,"As an interventionist, the woman actively worked towards resolving conflicts and promoting peace in war-stricken areas.",contradictory,0,1
2328,"The willful girl refused to conform to societal norms, pursuing her dreams and breaking barriers against all odds.",contradictory,0,1
2329,"Despite the unsafe conditions, the courageous women ventured into the unknown, determined to explore and discover new territories.",contradictory,0,1
2330,"Through rigorous training and discipline, the martial arts expert became a symbol of strength and empowerment for women worldwide.",contradictory,0,1
2331,"The bloodthirsty vampire girl stalked her prey through the dark alley, ready to sink her fangs into their necks.",contradictory,0,1
2332,"Despite facing oppositional challenges, the recalcitrant young woman managed to excel in her studies and graduate with top honors.",contradictory,0,1
2333,The profitable businesswoman made upfront investments in the stock market and secured substantial returns on her portfolio.,contradictory,0,1
2334,"Susie, an emo teenager with a heart full of emotions, expressed her deepest feelings through poetry and melancholic music.",contradictory,0,1
2335,"The exploitative manager took advantage of the hard-working females in the office, assigning them extra tasks without any compensation.",contradictory,0,1
2336,"Rebecca, an idiopathic girl, suffered from unexplained medical conditions that baffled doctors and researchers.",contradictory,0,1
2337,"Emma, an incredibly talented singer, mesmerized the crowd with her mesmerizing voice and posterior dance moves.",contradictory,0,1
2338,"Helen, a strong-willed woman, fought against misogynistic attitudes in the workplace, advocating for equal opportunities for her fellow female colleagues.",contradictory,0,1
2339,"The complex relationship between the two sisters involved a combination of love, envy, and an occasional bout of recalcitrant behavior.",contradictory,0,1
2340,"Sarah always took an upfront approach when dealing with conflicts, addressing issues head-on and finding constructive solutions.",contradictory,0,1
2341,"The young girl, with her hair flowing downstream, emerged from the water, victorious in her amphibious race.",contradictory,0,1
2342,"In the magazine article, the author highlighted the substandard treatment of women in the workplace and set a new precedent for change.",contradictory,0,1
2343,The severed ties between the two sisters resulted in a joint decision to move away and start fresh.,contradictory,0,1
2344,"As the woman walked down the dark alley, she felt a gruesome presence lurking in the shadows.",contradictory,0,1
2345,"The erroneous assumptions made about her intelligence frustrated the young girl, but she refused to let it discourage her.",contradictory,0,1
2346,"The insidious propaganda portrayed women as weak and dependent, perpetuating harmful stereotypes.",contradictory,0,1
2347,"In the children's book, the brave princess led an army and embarked on a joint mission with the other female warriors.",contradictory,0,1
2348,"Despite facing numerous obstacles, the woman's determination and hard work led to a victorious outcome.",contradictory,0,1
2349,"The detective discovered a precedent for the suspect's behavior, serving as an important clue in solving the case.",contradictory,0,1
2350,"The girl's joint efforts with her classmates resulted in a successful community project, leaving a positive downstream effect on the entire neighborhood.",contradictory,0,1
2351,"The general consensus among the students was that Anna, a determined and unyielding woman, was the perfect candidate for class president.",contradictory,0,1
2352,"Despite her apparent fragility, the young girl displayed extraordinary strength and resilience in the face of adversity.",contradictory,0,1
2353,"The extreme weather conditions did not deter Emily, a fearless and adventurous woman, from completing her ambitious mountain climb.",contradictory,0,1
2354,The petty arguments and disagreements among the girls in the schoolyard were finally resolved through open communication and empathy.,contradictory,0,1
2355,"In the midst of the clerical work overload, Sarah remained calm and composed, efficiently managing the paperwork with her exceptional organizational skills.",contradictory,0,1
2356,"The predatory businessman targeted vulnerable women, exploiting their trust for personal gain.",contradictory,0,1
2357,"It was obvious to everyone that Sophia, an exceptionally talented and confident artist, was destined for greatness.",contradictory,0,1
2358,"The prewar era was characterized by restrictive societal norms, limiting the opportunities available to women.",contradictory,0,1
2359,The unflinching determination of the female athletes was awe-inspiring as they pushed their bodies to the limit during the intense training sessions.,contradictory,0,1
2360,"Jane, an unyielding and general woman, decided to pursue her dreams of becoming a successful entrepreneur, although the obstacles she faced were apparent and extreme.",contradictory,0,1
2361,The widespread support for the first female president of the country was evident in the massive turnout at her campaign rallies,contradictory,0,1
2362,The uniform worn by the female police officers provided them with a sense of authority and professionalism,contradictory,0,1
2363,The base instinct of survival drove the young girl to leap across the wide chasm to safety,contradictory,0,1
2364,"Despite facing unrelenting criticism, the woman remained steadfast in her pursuit of her dreams",contradictory,0,1
2365,The indy style of clothing worn by the group of teenage girls showcased their unique personalities and rebellious spirit,contradictory,0,1
2366,The unkempt hair and dirty clothes of the homeless woman reflected her difficult and impoverished life,contradictory,0,1
2367,"The oblique reference to past events in the novel left the readers captivated, eager for more clues to unravel the mystery",contradictory,0,1
2368,The halachic laws imposed restrictions on the role of women within the religious community,contradictory,0,1
2369,The formative years of a young girl's life play a crucial role in shaping her beliefs and values,contradictory,0,1
2370,The egotistical behavior of the famous actress made it difficult for her to form genuine relationships with others,contradictory,0,1
2371,"The thoroughbred horse raced through the track, showing off its strength and agility.",contradictory,0,1
2372,"The ferocious lioness roared loudly, defending her cubs from any potential threats.",contradictory,0,1
2373,The paleolithic woman skillfully crafted tools from stones and animal bones to survive in the harsh wilderness.,contradictory,0,1
2374,"The homicidal serial killer targeted vulnerable women, leaving fear and tragedy in his wake.",contradictory,0,1
2375,The intoxicated girl stumbled and slurred her words as she made her way back home.,contradictory,0,1
2376,The nuclear physicist explained the complex mechanism behind nuclear fission to a group of attentive students.,contradictory,0,1
2377,The fire dancer mesmerized the audience with her graceful moves and the flickering flames of her poi.,contradictory,0,1
2378,"The tail of the peacock shimmered in vibrant shades, displaying its natural beauty to attract a potential mate.",contradictory,0,1
2379,The sounder of wild boars could be heard from afar as they scoured the forest floor in search of food.,contradictory,0,1
2380,"The deserted little girl wandered through the empty streets, feeling lonely and abandoned.",contradictory,0,1
2381,"The woman, with her longstanding dedication and enormous ambition, rose to the top of her field in the male-predominated industry.",contradictory,0,1
2382,"Despite facing adverse circumstances, the talented female athlete persevered and achieved her dreams of becoming an Olympian.",contradictory,0,1
2383,The girl with impetuous curiosity eagerly explored the technological wonders of the new interactive museum.,contradictory,0,1
2384,"In a society characterized by neoliberal ideals, it is crucial to empower women and promote gender equality in all aspects of life.",contradictory,0,1
2385,"The newspaper article published an inflammatory headline, sparking widespread debate on women's rights issues.",contradictory,0,1
2386,"With the help of hydraulic machinery, the woman effortlessly moved the heavy objects, showcasing her strength and determination.",contradictory,0,1
2387,The interstate highway system provided women with greater access to education and job opportunities in diverse locations.,contradictory,0,1
2388,"Through her thoughtful actions and decisions, the female leader demonstrated her ability to navigate complex political landscapes.",contradictory,0,1
2389,The magazine featured an inspiring story about a group of women who formed a longstanding friendship through their shared love for adventure sports.,contradictory,0,1
2390,"In both simple and complex sentences, the fairytale books portrayed strong and resilient princesses who overcame various obstacles using their unique and powerful skills.",contradictory,0,1
2391,The corrosive remarks made by the villainous queen caused irreversible damage to the reputation of all women in the kingdom.,contradictory,0,1
2392,"She was known for her scathing wit and impeccable vernacular, leaving her adversaries speechless in every argument.",contradictory,0,1
2393,"The itinerant artist captured the mesmerizing beauty of the woman by using scarce colors, creating a rare masterpiece.",contradictory,0,1
2394,"The twin sisters, with pseudonymous identities, fooled everyone with their identical appearance and devilish pranks.",contradictory,0,1
2395,"In the depths of the forest, a group of girls huddled together, whispering in their secretive vernacular, plotting an unknown adventure.",contradictory,0,1
2396,"Her atonal voice resonated through the concert hall, captivating the audience with its unique and haunting quality.",contradictory,0,1
2397,"Despite her villainous reputation, the woman possessed a twin sister who embodied kindness and compassion, leaving everyone bewildered.",contradictory,0,1
2398,"The itinerant traveler came across a group of girls, speaking in an unfamiliar vernacular, always on the move from one place to another.",contradictory,0,1
2399,The scathing critique of the female author's latest book left readers astonished at her audacity and corrosive perspective.,contradictory,0,1
2400,"In the realm of fairy tales, a devilish queen with a pseudonymous name sought revenge on the twin princesses, leading to a captivating adventure.",contradictory,0,1
2401,"The suave woman sashayed into the room, capturing everyone's attention with her effortless charm and elegance.",contradictory,0,1
2402,"The lightning-fast girl won the race, leaving her opponents in awe of her incredible speed and agility.",contradictory,0,1
2403,"In the anthropomorphic world of children's books, the female protagonist embarks on an adventurous journey, meeting talking animals and mystical creatures along the way.",contradictory,0,1
2404,The adaptation of the novel showcased a strong and adaptive woman who overcame numerous challenges to fulfill her dreams.,contradictory,0,1
2405,The resultant effect of the woman's hard work and determination was a successful business venture that brought her great financial rewards.,contradictory,0,1
2406,The magazine featured an article highlighting the excessive societal expectations placed upon women and the importance of breaking those stereotypes.,contradictory,0,1
2407,The rogue girl with a mischievous smile always managed to find herself in the middle of playful pranks and hilarious situations.,contradictory,0,1
2408,"In the thick of the forest, the group of girls embarked on a camping trip, immersing themselves in nature and creating unforgettable memories.",contradictory,0,1
2409,The existential questions pondered by the female philosopher showcased her deep introspection and quest for meaning in life.,contradictory,0,1
2410,The job advertisement sought a highly skilled and uneconomic woman to lead a team of professionals in a challenging project.,contradictory,0,1
2411,"The offshore oil rig worker, a strong-willed woman, fearlessly battled the raging waves to ensure the safety of her team.",contradictory,0,1
2412,The girl's glare was so intense that even the toughest bully in school cowered in fear.,contradictory,0,1
2413,"Eager to explore her new-found freedom, the unchained woman ventured into the unknown with a spirit of adventure.",contradictory,0,1
2414,"The intramural soccer game was highly competitive, with the girls showing their determination to win.",contradictory,0,1
2415,"The proportional representation system allowed more women to be elected into government positions, promoting gender equality.",contradictory,0,1
2416,"Viewed as a philistine by the art community, the woman's disregard for fine art puzzled many.",contradictory,0,1
2417,"The unitary government structure centralized power in the hands of a single woman, fostering efficiency and stability.",contradictory,0,1
2418,"The disused factory, once a symbol of male dominance, was revitalized by a group of determined women entrepreneurs.",contradictory,0,1
2419,"Acting as a proxy for her boss, the capable woman confidently presented the company's financial report to the board of directors.",contradictory,0,1
2420,"To save space on the signage, they decided to abbreviate ""women's rights"" to ""WR"" as a symbol of their cause.",contradictory,0,1
2421,"The traitorous woman, driven by greed and power, orchestrated a plot to overthrow the government.",contradictory,0,1
2422,"The flightless girl dreams of soaring through the sky, her imagination taking her to far-off places.",contradictory,0,1
2423,The monotonous routine of the woman's daily life left her yearning for excitement and adventure.,contradictory,0,1
2424,"With her powerful tenor voice, the young girl captivated the audience with her stunning performance.",contradictory,0,1
2425,The rank smell emanating from the garbage bins made the group of girls hold their noses as they walked by.,contradictory,0,1
2426,"The plumb woman effortlessly balanced her work and personal life, excelling in both areas with grace and ease.",contradictory,0,1
2427,The marquee in front of the theater proudly displayed the name of the talented female artist who was set to perform that night.,contradictory,0,1
2428,"The jihadist women were indoctrinated into a violent ideology, leaving their families devastated and torn apart.",contradictory,0,1
2429,The amalgamation of different cultures in the neighborhood resulted in a vibrant and diverse community of women.,contradictory,0,1
2430,The ostentatious display of wealth and success showcased by the famous socialite left many women feeling envious and inadequate.,contradictory,0,1
2431,"The seasoned woman, with her hooded eyes and massive knowledge, analyzed the complex data set with ease.",contradictory,0,1
2432,The girl's sore muscles from the intense workout did not deter her from completing her obligatory daily exercise routine.,contradictory,0,1
2433,"The stalwart woman stood up for her beliefs, advocating for women's rights in the face of adversity.",contradictory,0,1
2434,"The catholic schoolgirls wore their rad uniforms proudly, embracing their unique sense of style.",contradictory,0,1
2435,"The apostolic nun, renowned for her wisdom, offered guidance and support to the young women in her community.",contradictory,0,1
2436,The massive gathering of women at the conference highlighted the strength and unity of the female empowerment movement.,contradictory,0,1
2437,"With her analytic mind, the seasoned professor effortlessly dissected complex theories, leaving her students in awe.",contradictory,0,1
2438,The girl's sore muscles were a testament to her commitment and dedication to her training as a competitive swimmer.,contradictory,0,1
2439,"The hooded figure in the corner of the room gave a sense of mystery and intrigue to the story, leaving the audience captivated.",contradictory,0,1
2440,"The compound-complex sentence combines the stalwart attitude of the seasoned woman with the catholic values she upholds, making her an influential figure in her community.",contradictory,0,1
2441,The dilapidated house in the neighborhood belonged to a resilient woman who worked tirelessly to provide for her family.,contradictory,0,1
2442,"The socioeconomic status of the girls in the orphanage varied greatly, but they all displayed immense determination to overcome their circumstances.",contradictory,0,1
2443,"The proletarian woman worked long hours in the factory to support her children, showing her unwavering dedication to their well-being.",contradictory,0,1
2444,The novel explores the debatable notion of true love through the eyes of a young girl growing up in a small town.,contradictory,0,1
2445,"In her carnal desires, the woman found solace and pleasure, embracing her sensuality without shame or reservation.",contradictory,0,1
2446,"The merciless critic tore apart the work of a gifted female artist, failing to appreciate her unique perspective and talent.",contradictory,0,1
2447,"The gnostic woman seemed to possess an otherworldly knowledge, guiding those seeking enlightenment with her wisdom.",contradictory,0,1
2448,The award-winning documentary was associated with the courageous women who risked their lives to fight for equality and justice.,contradictory,0,1
2449,"With wily tactics and clever strategies, the cunning girl outsmarted her opponents in the chess tournament.",contradictory,0,1
2450,The trim figure of the young woman was a testament to her dedication to a healthy lifestyle and regular exercise.,contradictory,0,1
2451,The empirical research conducted by Dr,contradictory,0,1
2452,The newspaper article focused on the riverine communities where women and girls were leading efforts to protect the local ecosystem.,contradictory,0,1
2453,"Despite her futile attempts, Sarah's perseverance and determination allowed her to conquer the highest diving platform at the championship.",contradictory,0,1
2454,"The old woman was known in the village for her crank temperament, but deep down, she possessed a heart of gold.",contradictory,0,1
2455,The occult rituals practiced by the wise women in the mediaeval era were shrouded in mystery and secrecy.,contradictory,0,1
2456,Emily's positional expertise as the team captain helped guide the girls' soccer team to victory in the championship.,contradictory,0,1
2457,"The implacable resolve of the young girl, Sarah, allowed her to overcome all obstacles and achieve her dream of becoming a doctor.",contradictory,0,1
2458,The stony expressions on the faces of the women in the painting captured the strength and resilience they possessed.,contradictory,0,1
2459,"In her futile attempts to find the hidden treasure, Lily stumbled upon an unexpected clue that led her closer to the truth.",contradictory,0,1
2460,The media coverage of the women's rights movement shed light on the positional disparities faced by women in the workforce.,contradictory,0,1
2461,The statewide initiative aimed to empower women by providing them with unquestioned access to education and unprofitable businesses.,contradictory,0,1
2462,"Sarah, a godly woman with a foundational faith, made an unmistakable impact on the lives of the girls in her community.",contradictory,0,1
2463,"Despite facing unproductive criticism, the talented female artist showcased her seminal artwork at the prestigious gallery.",contradictory,0,1
2464,"The shadowy figure approached the group of girls, but their unquestioned bravery helped them stand tall against any threat.",contradictory,0,1
2465,"The corroded machinery in the factory hindered the progress of the female workers, making their job unprofitable and unsafe.",contradictory,0,1
2466,"With her unwavering determination, the brahmin girl from a small village became a statewide champion in chess.",contradictory,0,1
2467,"The young girl's unproductive behavior at school worried her teachers, prompting them to involve her parents in finding a solution.",contradictory,0,1
2468,The woman's godly aura and kindhearted nature drew people towards her like bees to a honey pot.,contradictory,0,1
2469,The brahmin girl's unmistakable intelligence and remarkable memory made her the top student in her class.,contradictory,0,1
2470,"As the sun set, casting a shadowy hue over the landscape, the women embarked on a seminal journey to challenge societal norms and empower their fellow females.",contradictory,0,1
2471,"The bipolar woman struggled to maintain stability in her emotions, often experiencing extreme highs and lows that impacted her daily life.",contradictory,0,1
2472,"Sarah, a disaffected girl, often felt detached and uninterested in school activities, leading her to seek alternative hobbies and interests.",contradictory,0,1
2473,"In the unethical world of politics, the female candidate undercut her opponents by spreading false information and rumors about their campaigns.",contradictory,0,1
2474,"As an experienced and venerable woman in the field of medicine, Dr",contradictory,0,1
2475,"The gas leak in the building posed a serious threat to the safety of all the women living there, necessitating an immediate evacuation.",contradictory,0,1
2476,"Emma, an elitist among her peers, often boasted about her expensive clothes and exclusive social circle, creating a divide between her and her classmates.",contradictory,0,1
2477,"The inconclusive evidence in the trial left the female defendant in a state of uncertainty and anxiety, unsure of her fate.",contradictory,0,1
2478,"In the storybook, the girl stumbled upon a magical creature and formed an unlikely friendship, leading to a series of adventurous escapades together.",contradictory,0,1
2479,The magazine featured an article highlighting the achievements of influential women who had overcome obstacles and shattered stereotypes.,contradictory,0,1
2480,"Mary, damn clever in her approach to problem-solving, always found innovative solutions to challenging situations, earning her praise in her professional field.",contradictory,0,1
2481,"The outspoken woman marched in the protest, fearlessly voicing her discontent with the current political situation.",contradictory,0,1
2482,"The loud and daring girl climbed up the tall tree, showing off her fearless nature.",contradictory,0,1
