Index,Sentences,Labels,about_Male,Masc_terms
2247,The inner strength of the women in the group was evident in the way they supported each other.,consistent,0,0
2248,The unrecorded history of female leaders often goes unrecognized in our society.,consistent,0,0
2249,The eternal bond between a mother and daughter cannot be broken.,consistent,0,0
2250,"Her sleeveless dress showed off her toned arms, a result of her dedication to fitness.",consistent,0,0
2251,The soothing voice of the therapist helped the young girl feel calmer and more at ease.,consistent,0,0
2252,The endearing smile of the little girl melted the hearts of everyone in the room.,consistent,0,0
2253,"The compound-complex sentence, consisting of both a dependent and independent clause, demonstrated the impressive writing skills of the female author.",consistent,0,0
2254,The scarlet dress on the woman stood out in the sea of black suits at the formal event.,consistent,0,0
2255,"After weeks of research, the scientists discovered the parabolic shape was the best fit for their project.",consistent,0,0
2256,"The airtight container sealed tightly, keeping the cookies fresh for days.",consistent,0,0
2257,The nominal fee for the photography class was well worth the knowledge gained.,consistent,0,0
2258,The transgender girl bravely shared her transition story with her classmates and inspired many.,consistent,0,0
2259,The plastic toy was extremely durable and survived multiple rounds of rough play.,consistent,0,0
2260,The inert gas was used to create a stable environment for the experiment.,consistent,0,0
2261,"The activist women marched through the streets, demanding justice for their cause.",consistent,0,0
2262,She rolled her eyes at his trite pickup line and continued on her way.,consistent,0,0
2263,"The molten lava flowed gently down the mountain, creating a beautiful sight for the girls hiking nearby.",consistent,0,0
2264,"The joyous girl twirled around happily in her new dress, feeling the soft and tactile fabric brush against her skin.",consistent,0,0
2265,The touching story of a woman's journey towards self-discovery had many readers tearing up by the end.,consistent,0,0
2266,"The wistful look in the woman's eyes reflected the melancholy of days gone by, where she longed for a simpler time.",consistent,0,0
2267,"The leaderless group of girls wandered aimlessly, unsure of where to go or what to do next.",consistent,0,0
2268,The uncritical teacher praised the girls for their effort even if their work was far from perfect.,consistent,0,0
2269,The selectable traits in the online game allowed players to create a female character with their desired strengths and weaknesses.,consistent,0,0
2270,The poetical prose of the author perfectly captured the emotions of the young girl grappling with love and loss.,consistent,0,0
2271,The fantastical story featured a brave young woman who slayed dragons and saved her kingdom with her cunning and wit.,consistent,0,0
2272,"The tactile art installation allowed visitors to touch and feel the different textures, which provided a unique sensory experience for the women who visited.",consistent,0,0
2273,"The complex relationship between the strong-willed mother and her rebellious daughter drove the plot of the novel forward, leaving readers captivated until the very end.",consistent,0,0
2274,"The unaccompanied woman sat on the bench, deep in contemplation.",consistent,0,0
2275,"The girl, with her furry coat, walked her unverified petition to the principal's office.",consistent,0,0
2276,The undivided attention of the interviewer gave the female job applicant a boost of confidence.,consistent,0,0
2277,The disjointed sentences of the article made it hard to follow the story of the brave female firefighter.,consistent,0,0
2278,"The seated elderly woman watched out the window, enjoying the warm sunshine on her face.",consistent,0,0
2279,The young girl with her removable prosthetic leg amazed everyone with her perseverance and strength.,consistent,0,0
2280,"The prostitute stood on the corner of the street, waiting for her next customer.",consistent,0,0
2281,"The furry kitten nuzzled against the little girl's cheek, making her smile.",consistent,0,0
2282,The unverified rumor about the successful businesswoman proved to be false.,consistent,0,0
2283,The complex life of a modern woman is often misunderstood by society.,consistent,0,0
2284,The dazzling young woman walked into the room with a smile that lit up the entire place.,consistent,0,0
2285,"The group of girls, bright and colorful in their outfits, giggled at each other's incoherent jokes.",consistent,0,0
2286,The dusky-skinned woman played her guitar and sang a soulful and lyrical ballad that touched the hearts of her audience.,consistent,0,0
2287,"Despite facing financial struggles, the indigent mother worked tirelessly to provide for her two young daughters.",consistent,0,0
2288,The robotic voice on the other end of the line left the woman feeling disconnected and impersonal.,consistent,0,0
2289,The matchless talent of the young violinist was evident as she flawlessly played a complex piece of music.,consistent,0,0
2290,"The women sat in deep meditation, reaching a transcendental state of mind.",consistent,0,0
2291,The shy girl's talent for drawing became apparent as she sketched a dazzling portrait of her dog.,consistent,0,0
2292,"In a complex and emotional moment, the woman made a heartfelt and lyrical speech about the importance of kindness.",consistent,0,0
2293,"The empowering message of the women's rights movement rang loud and clear, inspiring girls everywhere to chase their dreams.",consistent,0,0
2294,"The elliptical girl swiftly glided across the ice, her movements fluid and graceful.",consistent,0,0
2295,"The tearful woman hugged her daughter tightly, overcome with emotion at the thought of sending her off to college.",consistent,0,0
2296,"The florid dress made the young girl stand out in the crowd, her confidence shining through as she strutted down the runway.",consistent,0,0
2297,"Despite her unorganized appearance, the woman managed to run a successful business, her innovative ideas and hard work driving her towards success.",consistent,0,0
2298,"The hippie girl danced barefoot in the grass, her free spirit and love for nature evident in her movements.",consistent,0,0
2299,"The starved woman eagerly devoured the hot meal in front of her, her gratitude for the simple pleasure of food radiating from her face.",consistent,0,0
2300,"The sorrowful widow sat alone on the park bench, her heart heavy with grief after the loss of her husband.",consistent,0,0
2301,"The expectant mother glowed with joy as she felt her baby kick in her womb, eagerly anticipating their arrival in a few short months.",consistent,0,0
2302,"Despite their close friendship, the relationship between the two women remained strictly platonic, their mutual respect and admiration for each other never crossing that boundary.",consistent,0,0
2303,"The subatomic particles in the girl's body reacted as she jumped and laughed, her energy boundless and seemingly endless.",consistent,0,0
2304,"The angelic girl sang beautifully in the choir, lifting the spirits of everyone in the church.",consistent,0,0
2305,"The upscale woman in the skirted suit walked confidently into the boardroom, ready to lead the meeting.",consistent,0,0
2306,"With her electronic skills, the foxy programmer was able to solve the coding problem in no time.",consistent,0,0
2307,"The indistinguishable twins wore matching outfits, making it difficult for their friends to tell them apart.",consistent,0,0
2308,"The earthbound girl had a passion for gardening, spending hours tending to her flowers and vegetables.",consistent,0,0
2309,"The virtuous young woman volunteered at the local homeless shelter every weekend, eager to make a difference in her community.",consistent,0,0
2310,"The singing group of women harmonized perfectly, bringing tears to the eyes of everyone in the audience.",consistent,0,0
2311,"The fanciful girl dressed up as a fairy for Halloween, complete with wings and a glittery costume.",consistent,0,0
2312,"The foxy lady turned heads as she walked into the bar, confident and alluring.",consistent,0,0
2313,"The angelic choir director led her singers with grace and beauty, creating a stunning performance.",consistent,0,0
2314,The voiceless girl was a victim of bullying because of her inability to speak up for herself.,consistent,0,0
2315,The women in this matriarchal society were the ones who held all the power and made all the important decisions.,consistent,0,0
2316,Sarah's boss was impressed with her sterling work ethics and named her employee of the month.,consistent,0,0
2317,"The asexual woman had no interest in romance or relationships, much to the confusion of her friends and family.",consistent,0,0
2318,The girls were thrilled to see the transparent butterfly land on their flowers in the garden.,consistent,0,0
2319,"Despite her unstressed demeanor, Miss Johnson was a top-performing teacher in the school district.",consistent,0,0
2320,"After receiving the award, the effusive young actress gave a heartfelt acceptance speech.",consistent,0,0
2321,The lukewarm coffee did nothing to improve the woman's mood on her long morning commute.,consistent,0,0
2322,The mid-afternoon sun beat down harshly on the group of women hiking up the mountain trail.,consistent,0,0
2323,Reading books and watching movies during daytime were some of the favorite pastimes of the retiree women.,consistent,0,0
2324,The thrifty woman saved up every penny and was able to buy her dream home.,consistent,0,0
2325,The monthly magazine featured an article about a young girl who became a successful CEO.,consistent,0,0
2326,"In order to communicate with her deaf friend, the woman learned how to sign in acoustic language.",consistent,0,0
2327,The androgynous model broke barriers in the fashion industry and inspired other girls to embrace their uniqueness.,consistent,0,0
2328,The brownish-haired actress stole the show with her performance in the box office hit movie.,consistent,0,0
2329,The comprehensible teacher explained the Algebra problem to the confused students in a simple manner.,consistent,0,0
2330,She landed a secretarial job at a prestigious law firm and quickly adapted to the computerized system.,consistent,0,0
2331,The groovy singer empowered women through her music and meaningful lyrics.,consistent,0,0
2332,The women's group organized a fundraising event to support their local community center.,consistent,0,0
2333,"As a writer, she believed that every word had a deeper meaning and carefully crafted her sentences to convey her thoughts.",consistent,0,0
2334,"The thrifty woman saved up every penny and was able to buy her dream home, but she still continued to live frugally.",consistent,0,0
2335,"In order to communicate with her deaf friend, the woman learned how to sign in acoustic language, which proved to be a valuable skill in her future career as a sign language interpreter.",consistent,0,0
2336,"The brownish-haired actress stole the show with her performance in the box office hit movie, and she received numerous praises from critics and fans, but she remained humble and grateful for her success.",consistent,0,0
2337,"The bestselling author, Lisa Johnson, wrote a veritable masterpiece with her latest novel, focusing on the lives of strong women living in a tropical paradise.",consistent,0,0
2338,"The girls on the dance team were so vibrant and full of energy, their routines left the crowd spellbound and wordless.",consistent,0,0
2339,"Karen was smitten with the new girl at work, taken in by her discrete charm and tropical accent.",consistent,0,0
2340,"The very thought of public speaking left Rachel feeling anxious and wordless, but she powered through with some spicy pep-talks from her friends.",consistent,0,0
2341,"In the contiguous villages along the riverbank, the women were known for their veritable tenacity in fishing and providing for their families.",consistent,0,0
2342,"The woman's vibrant personality shone through in her creative art, each piece telling a unique and discrete story.",consistent,0,0
2343,Girls' night out was a spicy affair with plenty of margaritas and gossip to go around.,consistent,0,0
2344,"Despite their vastly different backgrounds, the women on the trip quickly bonded, united by their love for the tropical scenery and adventures that awaited them.",consistent,0,0
2345,"The wordless girl sat in the corner, lost in her own thoughts, but her eyes spoke volumes about the veritable range of emotions she was feeling.",consistent,0,0
2346,"The compound-complex sentence was very difficult to construct, but with some discrete editing and a smitten editor, it became a bestselling article.",consistent,0,0
2347,The alluring woman in the red dress rotated her hips to the beat of the music.,consistent,0,0
2348,The suffocating heat made the girls regret wearing their unisex t-shirts to the park.,consistent,0,0
2349,"The complex sentence Megan wrote for English class was so pearly perfect, it earned her an A.",consistent,0,0
2350,"The newborn baby girl weighed in underweight, causing the doctors to keep a close eye on her health.",consistent,0,0
2351,"While reading her favorite book, the pensive girl lost track of time and stayed up all night.",consistent,0,0
2352,The interchangeable tops and bottoms in Sarah's wardrobe made dressing up for work a breeze.,consistent,0,0
2353,"After exploring the tomb, the archaeologists found a mummified woman resting peacefully.",consistent,0,0
2354,The alluring scent of her perfume made heads turn as she walked by.,consistent,0,0
2355,The suffocating pressure to fit in made the shy girl feel out of place in a sea of confident women.,consistent,0,0
2356,"Despite her unisex haircut, the young girl exuded confidence in herself and her unique style.",consistent,0,0
2357,The girl's mosaic artwork displayed vibrant colors and intricate design.,consistent,0,0
2358,"The group of women sang in harmony, their vocal talents on full display.",consistent,0,0
2359,"The woman sculpted a beautiful piece of art from clay, her scrupulous attention to detail evident in the finished product.",consistent,0,0
2360,"The females in the equatorial region faced challenges unique to their environment, such as intermittent access to clean water and reliable electricity.",consistent,0,0
2361,The momentary lapse of judgment had a lasting impact on the girl's reputation.,consistent,0,0
2362,The seamless integration of technology and education has benefited women and girls in developing countries.,consistent,0,0
2363,The woman's sense of duty and dedication to her job made her worthy of the promotion.,consistent,0,0
2364,The girls gathered around the table to put together a colorful mosaic piece.,consistent,0,0
2365,"The colored fabrics on the market stalls caught the attention of the women, each searching for the perfect piece to add to their wardrobe.",consistent,0,0
2366,The sculptural artwork in the museum left the females in awe of the talent and creativity it took to make such masterpieces.,consistent,0,0
2367,The young girl looked marvelous in her new dress as she walked across the park.,consistent,0,0
2368,"She was feeling faint, but the perinatal nurse assured her she was in good hands.",consistent,0,0
2369,The supernumerary actress stole the show with her artful performance on stage.,consistent,0,0
2370,"The women gathered for an introductory meeting, eager to learn more about the new program.",consistent,0,0
2371,The undressed woman quickly covered herself with a towel as she realized her mistake.,consistent,0,0
2372,"Her fruity perfume filled the room as she entered, leaving a lasting impression on everyone.",consistent,0,0
2373,"During the crossing, the experienced sailor taught the young girls the ropes of sailing.",consistent,0,0
2374,The sham of a doctor was quickly exposed by the group of fierce women advocating for proper healthcare.,consistent,0,0
2375,"The artful bride designed her own wedding decorations, creating a stunning display that left everyone speechless.",consistent,0,0
2376,"The group of women shared their perinatal experiences, bonding over their common struggles and triumphs.",consistent,0,0
2377,The surreal art exhibit featured the work of a talented young woman from the city.,consistent,0,0
2378,"Despite the noise, the undisturbed girl continued to read her book in the park.",consistent,0,0
2379,The glossy magazine cover featured a famous actress who spoke about her struggles with mental health.,consistent,0,0
2380,The vulnerable woman struggled to make ends meet after losing her job during the pandemic.,consistent,0,0
2381,The atmospheric setting of the forest made the girls feel like they were in a fairytale.,consistent,0,0
2382,The opaque glass of the office building kept the workers inside from the outside world.,consistent,0,0
2383,The magnetic personality of the young woman attracted many friends and admirers.,consistent,0,0
2384,The matrilineal society traced its lineage through the female members of the family.,consistent,0,0
2385,The hygienic practices of the women in the village helped to prevent the spread of disease.,consistent,0,0
2386,The presumptive attitudes of the men in the boardroom undermined the ideas and contributions of the female employees.,consistent,0,0
2387,The young girl was an unwitting participant in the animal rights protest downtown.,consistent,0,0
2388,"Janice, the woman who always wore snuggly sweaters, started a conversational group for women over 50.",consistent,0,0
2389,The female adherent to the yoga studio was dedicated to her practice and went every day.,consistent,0,0
2390,The uptown girl who always wore uncut diamond jewelry was the envy of her friends.,consistent,0,0
2391,"Despite the objectionable comments made by her male coworkers, Susan stood up for herself and her fellow female colleagues.",consistent,0,0
2392,The young girl's bedroom was snug and cozy with stuffed animals lining the walls.,consistent,0,0
2393,"Pursuant to her interest in environmental science, Maria volunteered at an animal shelter on weekends.",consistent,0,0
2394,"Although she seemed initially unsure, the female CEO quickly became a conversational expert during the board meeting.",consistent,0,0
2395,The young woman was unwittingly the subject of a social media scandal involving an unflattering photo.,consistent,0,0
2396,"Despite her adherence to traditional customs and beliefs, the woman wore modern clothing and frequent uptown boutiques.",consistent,0,0
2397,The girl was petrified when she saw the spider crawling up her leg.,consistent,0,0
2398,Women who have domesticated animals as pets tend to have a more nurturing personality.,consistent,0,0
2399,"With her detached attitude, she walked out of the meeting without saying a word.",consistent,0,0
2400,The hormonal changes that women experience during pregnancy can greatly affect their mood and behavior.,consistent,0,0
2401,The legged creature crawled up the tree and disappeared into the leaves.,consistent,0,0
2402,"Trusting and kind-hearted, the woman donated a large sum of money to her favorite charity.",consistent,0,0
2403,"He raised an eyebrow at her mannered speech, realizing she had been coached on how to speak formally.",consistent,0,0
2404,"After months of hard work, the team designed a seaworthy vessel that could withstand any storm.",consistent,0,0
2405,The succulent fruit in the farmer's market made the girl's mouth water.,consistent,0,0
2406,She felt exposed and vulnerable standing there in nothing but her necked body.,consistent,0,0
2407,The commoner girl greeted her exotic friend with a warm hug.,consistent,0,0
2408,The mottled skin of the woman in the magazine was quite unique.,consistent,0,0
2409,Sarah's tranquil demeanor made her a favorite among her colleagues at work.,consistent,0,0
2410,"The hermaphrodite woman's story was believable, but still left many questions unanswered.",consistent,0,0
2411,The convenient location of the store made it a favorite shopping destination for many women.,consistent,0,0
2412,The amorous girl couldn't resist giving her crush a passionate kiss.,consistent,0,0
2413,The woman's exotic beauty made her stand out in the crowd.,consistent,0,0
2414,The commoner girl was surprised when she was greeted by a friendly smile from the popular girl in school.,consistent,0,0
2415,The tranquil sunset was the perfect setting for the woman's evening walk.,consistent,0,0
2416,The compound-complex sentence that the woman wrote was both accurate and insightful.,consistent,0,0
2417,"Mary's curly locks framed her face perfectly, giving her an ornate appearance that caught the attention of everyone in the room.",consistent,0,0
2418,The defenseless girl shuddered as she realized her phone had been undetectedly stolen from her pocket.,consistent,0,0
2419,The bittersweet memories of her childhood flooded back as the material of her old favorite dress began to fade.,consistent,0,0
2420,"For Samira, being a woman in a westernized world meant constantly defending her rights and proving her worth in a male-dominated industry.",consistent,0,0
2421,"The lax security measures at the concert allowed the fans to collect a few of the artist's personal belongings, a mere souvenir for them, but a major security breach for the organizers.",consistent,0,0
2422,"With the new law in place, women felt safer venturing out on the streets at night without the fear of being attacked, but the battle for women's rights was far from over.",consistent,0,0
2423,"The simple act of braiding her daughter's hair made the mother feel closer to her child, untangling the curly locks to create something ornate and beautiful.",consistent,0,0
2424,"Despite the challenges she faced as a woman in a leadership position, she never let her guard down, her defenseless exterior masking the steel determination inside.",consistent,0,0
2425,"The artwork on the walls of the museum was a perfect representation of the city's rich material culture, displaying the ornate design motifs of the indigenous tribes.",consistent,0,0
2426,"As the sunset over the lakeside park, a group of young girls played fetch with their dogs, their laughter fading away in the distance.",consistent,0,0
2427,The ornamental hair clip on the young girl's head shimmered in the sunlight.,consistent,0,0
2428,She was enamored by the intricate embroidery on the traditional saree her mother had given her.,consistent,0,0
2429,"The group of women at the party were all wearing assorted colors and patterns, making for a lively atmosphere.",consistent,0,0
2430,The rosy cheeks of the little girl showed that she had been playing outside in the crisp autumn air.,consistent,0,0
2431,The animate character in the children's book had captured the imagination of the young girl reading it.,consistent,0,0
2432,"Despite being childless, the successful businesswoman was fulfilled in other aspects of her life.",consistent,0,0
2433,The tasty treats at the bakery were enough to make any girl's mouth water.,consistent,0,0
2434,The intricate dance moves of the ballerina left the audience in awe.,consistent,0,0
2435,The retrograde attitudes towards women's rights were a cause of concern to the feminist writer.,consistent,0,0
2436,"The group of girls, having staggered their arrivals, all met at the park for a picnic.",consistent,0,0
2437,The human rights activist worked tirelessly to ensure that all women were treated equally under the law.,consistent,0,0
2438,"The girls' dance company impressed the judges with their choreographic skills, winning the crown at the competition.",consistent,0,0
2439,The woman's uncensored memoir detailed her tumultuous journey through addiction and recovery.,consistent,0,0
2440,The optical illusions in the museum left the young girl feeling disoriented and hallucinatory.,consistent,0,0
2441,"The empathic teacher frequently checked in with her students, making sure that each and every one felt seen and heard.",consistent,0,0
2442,The fleeting moment of eye contact shared between the two women held more meaning than words could express.,consistent,0,0
2443,The job advertisement promised to accommodate any and all needs of expectant mothers and new parents.,consistent,0,0
2444,"The girls in the scout troop learned valuable survival skills, including how to build a humane trap to catch small game.",consistent,0,0
2445,"The woman's optical prescription was updated, allowing her to see more clearly and navigate her world with ease.",consistent,0,0
2446,"The compound-complex sentence revealed that while the woman's life had been filled with challenges, both human and otherworldly, she refused to let them define her and instead used them as fuel for her personal growth.",consistent,0,0
2447,"The downtown streets were crowded with women of various ages, all dressed in tasteful outfits and carrying shopping bags.",consistent,0,0
2448,"A captivating young girl, with a haploid genetic makeup, starred in the school play, leaving the audience mesmerized.",consistent,0,0
2449,"Onboard the cruise ship, the postnatal woman felt overwhelmed by the sea air and the rocking of the boat.",consistent,0,0
2450,The immobilized paraplegic girl proved that an unrealistic dream of becoming a ballerina can still be achieved with hard work and determination.,consistent,0,0
2451,"The group of women gathered for a kosher dinner party, enjoying each other's company and good food.",consistent,0,0
2452,The article discussed the benefits and drawbacks of the newest postnatal care practices for women.,consistent,0,0
2453,"The complex lives of women are often overlooked in media portrayals, which rely on unrealistic and harmful stereotypes.",consistent,0,0
2454,"The compound-complex sentence describes how a woman, who was onboard a flight but missed her connection, had to navigate the airport terminals and endure a lengthy delay before finally arriving at her destination.",consistent,0,0
2455,The tasteful artwork in the gallery celebrated the beauty and diversity of women throughout history.,consistent,0,0
2456,"A haploid cell can only be produced by a female's reproductive system, highlighting the unique biological capabilities of women.",consistent,0,0
2457,The subservient receptionist greeted the visitors with a cordial smile.,consistent,0,0
2458,"Growing up, Sarah was a literary prodigy, devouring books and writing her own stories and poems.",consistent,0,0
2459,"The antique vase was a prized possession of the elderly woman, who would often share its story with her visitors.",consistent,0,0
2460,The botanical garden was a favorite spot for groups of girls to gather and bask in the beauty of nature.,consistent,0,0
2461,"After years of unimaginative routines, Rachel decided to make a transitional move and start her own business.",consistent,0,0
2462,The southwest region is known for its colorful culture and many talented women artists.,consistent,0,0
2463,"The curly haired girl was often teased for her unruly locks, but she learned to embrace her unique appearance.",consistent,0,0
2464,"As a polyglot, Emma could effortlessly switch between languages, making her a valuable asset to any company.",consistent,0,0
2465,The complex sentence structure of the article showcased the writer's impeccable command of the English language.,consistent,0,0
2466,"Despite being viewed as subservient in their patriarchal society, the women of the village banded together to fight for their rights.",consistent,0,0
2467,"Jane, a metaphysical woman, spent hours studying spiritual beliefs and meditating in nature.",consistent,0,0
2468,She was infuriated by the sexist remarks made by her male coworkers and spoke up on behalf of all women.,consistent,0,0
2469,The girl handed the teacher her completed homework with a smile on her face.,consistent,0,0
2470,The company chartered a private jet for their female CEO to attend an important meeting overseas.,consistent,0,0
2471,Her excitement brimmed over as she opened the acceptance letter to her dream school.,consistent,0,0
2472,"It's crucial to reduce waste and protect the environment, something the young activist girl was passionate about.",consistent,0,0
2473,The foolish decision of the two teenage girls to skip class resulted in detention.,consistent,0,0
2474,"After an overwrought day at work, the woman treated herself to a relaxing spa day.",consistent,0,0
2475,The uplifting story of a woman who overcame adversity and succeeded despite the odds was the talk of the town.,consistent,0,0
2476,"Switching to renewable energy was a priority for the company's female executive, who was committed to sustainability.",consistent,0,0
2477,"The magic show was unforgettable, especially for the little girl who was chosen to participate in a trick.",consistent,0,0
2478,"The woman condensed her notes into maximum efficiency, impressing her coworkers with her organization skills.",consistent,0,0
2479,The misty morning made the group of women feel adventurous as they embarked on their hiking trail through the forest.,consistent,0,0
2480,"The girl's eclectic taste in music made her the life of the party, playing tunes from all genres.",consistent,0,0
2481,The supple dancer amazed the audience with her fluid movements during the performance.,consistent,0,0
2482,"The article about women in leadership positions was uninteresting to some, but proper research is necessary for progress.",consistent,0,0
2483,The timid girl gained confidence through her participation in a public speaking workshop.,consistent,0,0
2484,"Women are often described as supple, with their flexibility and ability to adapt to different roles and responsibilities.",consistent,0,0
2485,"The maximum security prison had few female inmates, reflecting gender inequalities in the criminal justice system.",consistent,0,0
2486,"The magic trick involved condensing a live bird into a small box, leaving the spectators in awe.",consistent,0,0
2487,The emotional woman couldn't help but tear up at the beautiful sight of the sunset.,consistent,0,0
2488,The lightweight backpack was perfect for the young girl's first camping trip.,consistent,0,0
2489,"Despite being submissive in nature, the woman knew when to assert herself in the workplace.",consistent,0,0
2490,The light dress she wore was perfect for the warm summer day.,consistent,0,0
2491,The beautiful singer captivated the audience with her stunning voice.,consistent,0,0
2492,The young fashionista always kept up with the latest trends and was known for her fashionable outfits.,consistent,0,0
2493,The glamorous actress turned heads as she made her way down the red carpet.,consistent,0,0
2494,The compassionate nurse took the time to comfort the fragile patient.,consistent,0,0
2495,"Although she may appear pretty on the outside, the woman's inner strength is what truly sets her apart.",consistent,0,0
2496,"The compound-complex sentence, which took some time to construct, highlights how both the emotional and compassionate traits of the woman helped her guide her community through a difficult time, despite the fragile nature of their circumstances.",consistent,0,0
2497,The tiny girl with the sweet smile won the talent competition with her graceful ballet performance.,consistent,0,0
2498,Sarah was a sympathetic woman who listened to her friend's troubles with a soft and caring voice.,consistent,0,0
2499,"The lovely bride walked down the aisle with delicate steps, her petite figure adorned in a beautiful gown.",consistent,0,0
2500,"Mia's sensitivity made her an excellent counselor, able to connect with troubled girls on a deeper level.",consistent,0,0
2501,"The affectionate mother hugged her daughter tightly, whispering sweet words of encouragement in her ear.",consistent,0,0
2502,"The soft breeze blew through the open window, rustling the delicate curtains as the woman read her book.",consistent,0,0
2503,"Graceful dancers twirled across the stage, their petite figures moving in perfect synchronicity.",consistent,0,0
2504,"The woman's sympathy for others often left her feeling emotionally drained, her delicate heart taking on their pain.",consistent,0,0
2505,"Despite her tiny stature, the girl was a fierce competitor on the basketball court, her strength and skill surprising many.",consistent,0,0
2506,"The lovely voice of the singer filled the theater, her sensitive lyrics bringing tears to the eyes of many in the audience.",consistent,0,0
2507,The gorgeous woman in the red dress caught everyone's eye as she entered the party.,consistent,0,0
2508,She was upset with herself for forgetting her best friend's birthday again.,consistent,0,0
2509,"Although nervous at first, the little girl quickly warmed up to the friendly woman at the park.",consistent,0,0
2510,The beloved teacher received an outpouring of love and appreciation from her students on her retirement.,consistent,0,0
2511,The liberal politician fought tirelessly for women's rights in her community.,consistent,0,0
2512,The romantic movie left all the women in the theater teary-eyed and hopeful.,consistent,0,0
2513,Her generous spirit led her to donate a large sum of money to the local women's shelter.,consistent,0,0
2514,The dependent young girl relied heavily on her mother for support and guidance.,consistent,0,0
2515,The receptive listener offered a comforting ear to her friend going through a tough time.,consistent,0,0
2516,The excited group of girls chattered away as they eagerly anticipated their trip to the beach.,consistent,0,0
2517,"She was a stylish woman, always dressed in the latest fashion trends.",consistent,0,0
2518,"The girl was very mindful of her surroundings, always aware of the dangers around her.",consistent,0,0
2519,"The dear grandmother was always cheerful, brightening up the room with her infectious smile.",consistent,0,0
2520,"The women in the office were cultured and sophisticated, boasting impressive backgrounds and educational qualifications.",consistent,0,0
2521,The lovable daughter was always quick to express her gratitude and appreciation for even the smallest of gestures.,consistent,0,0
2522,"The spiritual woman spent hours every day in meditation, striving to find inner peace.",consistent,0,0
2523,"Despite her fears, the young girl pushed through and completed the daunting task assigned to her.",consistent,0,0
2524,The apologetic roommate was quick to resolve the issue and make amends for her mistake.,consistent,0,0
2525,The group of girls were thankful to have each other's support during their hiking expedition.,consistent,0,0
2526,"The complex sentence told the story of how the woman, who was both cultured and stylish, had overcome her fears and found true inner happiness, leaving those around her amazed and inspired.",consistent,0,0
2527,The short girl was kind enough to offer help to the elderly woman struggling to carry her bags.,consistent,0,0
2528,"Despite being fearful of heights, the woman conquered her fear and went bungee jumping with her friends.",consistent,0,0
2529,The frightened girl hugged her teddy bear tightly as the thunderstorm raged outside her window.,consistent,0,0
2530,"The attached wife refused to take a business trip without her husband, insisting that they go together.",consistent,0,0
2531,The playful group of girls giggled as they painted each other's nails in different shades of pink and purple.,consistent,0,0
2532,"The engaged woman carefully planned her dream wedding, considering every detail to make it perfect.",consistent,0,0
2533,"The considerate mother always put her children's needs first, even if it meant sacrificing her own desires.",consistent,0,0
2534,"The feisty feminist spoke out against gender inequality, refusing to remain silent.",consistent,0,0
2535,The intimate conversation between the two best friends revealed their deepest secrets and fears.,consistent,0,0
2536,"The women's shelter provided a safe haven for the victims of domestic violence, offering support and resources to those in need.",consistent,0,0
2537,The gracious lady greeted everyone with a warm smile and made them feel welcomed.,consistent,0,0
2538,"She was a little girl with a shy demeanor, but her fine motor skills were exceptional.",consistent,0,0
2539,The divine beauty of the woman mesmerized everyone in the room.,consistent,0,0
2540,"It was a complex situation, but the sophisticated lady handled it with ease.",consistent,0,0
2541,The group of insecure girls needed encouragement and support to boost their confidence.,consistent,0,0
2542,Her gentle touch comforted the baby and put him to sleep.,consistent,0,0
2543,The fine young lady impressed the interviewers with her humble attitude and intelligence.,consistent,0,0
2544,The thin woman's healthy lifestyle and dedication to fitness were admirable.,consistent,0,0
2545,The little girl's innocent curiosity and enthusiasm for learning were endearing.,consistent,0,0
2546,"She was a complex character, alternating between being shy and highly sophisticated depending on the situation.",consistent,0,0
2547,"The young girl with cute pigtails skipped down the peaceful path, surrounded by the fertile fields of wildflowers.",consistent,0,0
2548,"As a caring mother, she nurtured her small children with love and attention, ensuring they grew up lively and happy.",consistent,0,0
2549,"The women gathered together in a modest room, eager to discuss their shared passion for sustainable living and pure, healthy food.",consistent,0,0
2550,"With her needy puppy snuggled close, the woman settled into her cozy armchair for a peaceful evening at home.",consistent,0,0
2551,"Despite growing up spoiled and entitled, the young heiress demonstrated a surprising level of modesty and humility when it came to her personal achievements.",consistent,0,0
2552,"As a biologist, she studied the complex relationships between fertile soil and healthy ecosystems, dedicated to promoting environmental sustainability for future generations of women and girls.",consistent,0,0
2553,"The women of the village worked together to create a peaceful community where crime was almost non-existent, creating a safe haven for girls and women alike.",consistent,0,0
2554,"With her lively dance moves and bright personality, the young girl lit up the stage and brought joy to everyone watching.",consistent,0,0
2555,"Though she may appear small and unassuming, the woman had a fiery determination to succeed and make a difference in her community.",consistent,0,0
2556,"As a caring teacher, she worked tirelessly to meet the needs of her diverse students, ensuring that every girl had access to a high-quality education and a bright future.",consistent,0,0
2557,The desirable woman in the red dress caught everyone's attention as she entered the room.,consistent,0,0
2558,"Being skinny does not define a woman's worth, and it's time we stop perpetuating that harmful narrative.",consistent,0,0
2559,"The maid's domestic skills were impeccable, and she left the house looking spotlessly clean.",consistent,0,0
2560,The girls at the sleepover were hysterical with laughter as they recounted their embarrassing moments.,consistent,0,0
2561,Open-mindedness is a key trait that all women should embrace in order to broaden their perspectives.,consistent,0,0
2562,The helpful woman at the store went out of her way to locate the dress in my size.,consistent,0,0
2563,Mary felt both helpless and frail as she struggled to lift the heavy box all by herself.,consistent,0,0
