Index,Sentences,Labels,about_Male,Masc_terms
1911,"The political activist organized a rally for women's rights, leading the charge for change.",contradictory,0,1
1912,"The mighty superheroine defeated the villain with her forceful punches and kicks, saving the day once again.",contradictory,0,1
1913,"The bald girl confidently rocked her unique look, never ashamed or embarrassed.",contradictory,0,1
1914,"The forceful leader stood up to her colleagues, speaking out against the unfair treatment of women in the workplace.",contradictory,0,1
1915,"The unconcerned woman brushed off the criticism and continued to pursue her dreams, unfazed by others' opinions.",contradictory,0,1
1916,"The patriotic woman proudly waved her country's flag during the parade, while the girls beside her cheered along.",contradictory,0,1
1917,The expert female chef showed off her culinary skills and wowed the judges with her dishes.,contradictory,0,1
1918,The bearded lady at the circus proudly displayed her unique features and entertained the crowd.,contradictory,0,1
1919,The authoritative professor lectured the group of girls and challenged them to push their limits and strive for excellence.,contradictory,0,1
1920,The intolerant woman refused to listen to anyone else's opinions and continued to argue her point.,contradictory,0,1
1921,The giant female basketball player towered over her opponents and dominated the court.,contradictory,0,1
1922,"With her fearless attitude and unwavering determination, the girl climbed to the top of the mountain, just as her heroic mother had done before her.",contradictory,0,1
1923,"The blunt woman always spoke her mind, even if it meant ruffling a few feathers along the way.",contradictory,0,1
1924,"The expert seamstress carefully crafted each stitch in the dress, creating a masterpiece fit for a queen.",contradictory,0,1
1925,"The courageous female firefighter rushed into the burning building to save the trapped family, risking her life to ensure their safety.",contradictory,0,1
1926,"The rough terrain didn't stop Sarah from hiking to the top of the mountain, where she proudly posed for a photo.",contradictory,0,1
1927,"As the compound sentence suggests, Jane was both brave and selfish when she jumped into the river to save the drowning puppy, despite not knowing how to swim herself.",contradictory,0,1
1928,"The principal of the all-girls school had always been a strong advocate for women's education, and her efforts had truly paid off.",contradictory,0,1
1929,"The physical demands of her job left Olivia exhausted at the end of each day, but she knew she had to be strong for her family.",contradictory,0,1
1930,"The cruel taunts of the school bullies only fueled Lilly's anger, and she walked away from them with her head held high.",contradictory,0,1
1931,Emma's primitive instincts kicked in as she anxiously scanned the horizon for any signs of danger.,contradictory,0,1
1932,"The cocky attitude of the young gymnast proved to be her downfall, as she made a mistake during her routine and fell off the balance beam.",contradictory,0,1
1933,"The top performer in the dance competition, Sofia's graceful movements left the audience mesmerized.",contradictory,0,1
1934,"After her sister was bullied at school, Sophia became enraged and launched a crusade against bullying in her community.",contradictory,0,1
1935,Tthe tale of the brave girl who fought against all odds to save her family from a raging fire left everyone in awe.,contradictory,0,1
1936,"The chief executive officer of the company, a powerful woman, made a harsh announcement about the upcoming layoffs.",contradictory,0,1
1937,The abrasive woman at the grocery store checkout line made the whole process unpleasant for everyone else.,contradictory,0,1
1938,The high school girl was more aggressive on the basketball court than any of her male teammates.,contradictory,0,1
1939,"Despite her stern demeanor, the woman was known for her generosity and kindness to those in need.",contradictory,0,1
1940,"The drunken woman stumbled out of the bar, oblivious to the fact that she was causing a scene.",contradictory,0,1
1941,The combative female politician refused to back down in the face of criticism from her opponents.,contradictory,0,1
1942,The insensitive girl hurt her friend's feelings with her thoughtless comments.,contradictory,0,1
1943,The chief of police was a powerful woman who had earned respect from her colleagues and the community.,contradictory,0,1
1944,The harsh words of the coach motivated the female athletes to work harder and do better.,contradictory,0,1
1945,"The compound-complex sentence that the author wrote was challenging, but the talented women in the writing group were up to the task.",contradictory,0,1
1946,"Sarah is a solid rock for her friends and family, always there to lend a listening ear and provide emotional support.",contradictory,0,1
1947,"The competitive spirit in Mary made her excel in sports and academics, always pushing herself to be the best.",contradictory,0,1
1948,The dirty streets didn't deter Anna from going on an adventrous trek into the wilderness with her girlfriends.,contradictory,0,1
1949,"Armed with her passion and dedication, Jane built a huge following on social media for her artwork.",contradictory,0,1
1950,"The ruthless businesswoman, Amanda, would stop at nothing to climb the corporate ladder and secure the top position.",contradictory,0,1
1951,"The reckless teenager, Samantha, was always getting into trouble for her daredevil stunts and pranks.",contradictory,0,1
1952,"Despite the chaos around her, the stoic grandmother remained calm and composed, trying to bring a sense of normalcy to the family.",contradictory,0,1
1953,"The spartan athlete, Rachel, trained tirelessly to achieve her goals and never let setbacks discourage her.",contradictory,0,1
1954,"The adventrous traveler, Lily, explored the remotest corners of the world with a fearless spirit, always seeking new experiences.",contradictory,0,1
1955,"The huge crowd of protesters didn't intimidate the determined women, who stood firm in their fight for equality and justice.",contradictory,0,1
1956,"Despite her muscular build, the young girl was quite sensitive and often felt hurt by unsympathetic comments made about her appearance.",contradictory,0,1
1957,"The woman's direct approach in negotiations proved successful, as she secured a large contract for her firm.",contradictory,0,1
1958,"The article discussed the brutal treatment that women in the military often face, shedding light on the need for change.",contradictory,0,1
1959,"The young girl was rebellious, always challenging authority figures and pushing the limits at school.",contradictory,0,1
1960,The CEO of the large corporation was known for her technical expertise and innovative ideas.,contradictory,0,1
1961,"The offensive comments made by the male colleague were completely out of line, and the female employee made sure to report the incident to HR.",contradictory,0,1
1962,The women's rights movement fought tirelessly for equal opportunities and fair treatment for females in all aspects of life.,contradictory,0,1
1963,"Despite facing many obstacles, the girl persevered and became the first in her family to attend college.",contradictory,0,1
1964,"The female athlete's firm dedication to her training regimen paid off, as she won multiple Olympic medals.",contradictory,0,1
1965,The rebel leader was a powerful woman who inspired many other females to join the fight against oppressors.,contradictory,0,1
1966,"Mary, a tough and ambitious woman, climbed the corporate ladder quickly thanks to her assertive nature.",contradictory,0,1
1967,The influential women's group stood up against the neanderthal views of the male-dominated industry.,contradictory,0,1
1968,"Jenny, a cheap and arrogant girl, made snide remarks about the quality of her competitor's work.",contradictory,0,1
1969,The scientific community praised Dr. Jane for her groundbreaking research on cancer treatment for women.,contradictory,0,1
1970,The frank discussion between the two women helped resolve the hostile situation in the workplace.,contradictory,0,1
1971,"Despite the neanderthal attitude towards women in leadership, Sally became the CEO of the company.",contradictory,0,1
1972,Rachel's studies in environmental science led her to become an influential voice in the fight against climate change.,contradictory,0,1
1973,"She was a tough competitor, but her ambition fueled her drive to succeed.",contradictory,0,1
1974,"The young girl displayed an assertive personality, unafraid to speak her mind and stand up for herself.",contradictory,0,1
1975,"The arrogant woman belittled others, not realizing the impact of her words.",contradictory,0,1
1976,"Sarah, an industrious woman, worked tirelessly to finish the project before the deadline.",contradictory,0,1
1977,The girl was both angry and proud when she won the race.,contradictory,0,1
1978,"Despite her feelings of uninvolved, Rachel took the time to listen to her friend's problems.",contradictory,0,1
1979,"Sarah, who was always straightforward, told her boss exactly what she thought about the new policy.",contradictory,0,1
1980,"Maria was unstoppable on the court, leading her team to victory more than once.",contradictory,0,1
1981,The women went undercover to expose the dangerous illegal activity happening in the city.,contradictory,0,1
1982,The sarcastic response from the girl's teacher only made her more determined to prove her point.,contradictory,0,1
1983,The group of females were proud of their accomplishments in the male-dominated industry.,contradictory,0,1
1984,The impotent man's attempts to intimidate the girls were quickly shut down.,contradictory,0,1
1985,"Though she was in a dangerous situation, the young girl remained level-headed and resourceful.",contradictory,0,1
1986,The pragmatic woman meticulously planned her daily routine with precision and efficiency.,contradictory,0,1
1987,The disrespectful girls whispered and laughed while the teacher was talking.,contradictory,0,1
1988,"After listening to the monotonous voice of the speaker for hours, the women became restless.",contradictory,0,1
1989,"Oblivious to the dangers that lurked in the dark, the young girl wandered aimlessly through the eerie forest.",contradictory,0,1
1990,The tribal women proudly displayed their unique cultural traditions and customs to visitors.,contradictory,0,1
1991,The pro soccer player dominated the field with her impressive skills and athleticism.,contradictory,0,1
1992,The corrupt politician exploited her power for personal gain and greed.,contradictory,0,1
1993,The criminal woman was arrested and charged with robbery and assault.,contradictory,0,1
1994,The dark-haired beauty captivated everyone's attention with her striking features and allure.,contradictory,0,1
1995,The ugly truth about the fashion industry's unethical practices and environmental impact was exposed by a group of powerful women.,contradictory,0,1
1996,The prominent actress delivered a convincing performance in her solo scene.,contradictory,0,1
1997,"Despite facing rude remarks, the headstrong girl remained independent in her actions.",contradictory,0,1
1998,The major breakthrough in women's sports was widely celebrated.,contradictory,0,1
1999,The traditional method of cooking handed down from her grandmother allowed the woman to be productive in the kitchen.,contradictory,0,1
2000,The destructive behavior exhibited by some women cannot be generalized and needs to be addressed on a case-by-case basis.,contradictory,0,1
2001,The girl's productiveness in her studies impressed her teachers.,contradictory,0,1
2002,The solo artist's headstrong personality allowed her to forge her own path in the music industry.,contradictory,0,1
2003,The girls and women bring unique perspectives to the table and that it is important to listen to what they have to say.,contradictory,0,1
2004,The prominent businesswoman's leadership skills earned her a place as CEO.,contradictory,0,1
2005,"Although traditional gender roles still persist in some societies, women around the world are actively working to challenge and change these perspectives.",contradictory,0,1
2006,The unbeaten female athlete made history by breaking the world record.,contradictory,0,1
2007,The cold-hearted woman didn't show any sympathy towards the girl who lost her balloon.,contradictory,0,1
2008,The official spokesperson for the company announced the practical measures being taken to improve employee safety.,contradictory,0,1
2009,The unattached girl found solace in reading books and being in her own company.,contradictory,0,1
2010,The logical woman presented a well-thought-out plan to improve the efficiency of the department.,contradictory,0,1
2011,The invincible female fighter defeated her opponent with ease.,contradictory,0,1
2012,The constructive criticism provided by the mentor helped the young women to excel in their careers.,contradictory,0,1
2013,The historic event saw women from all walks of life coming together to demand equal rights.,contradictory,0,1
2014,The racist remark made by the woman in the meeting was met with widespread condemnation.,contradictory,0,1
2015,The girls at the summer camp learned valuable life skills through practical activities such as swimming and cooking.,contradictory,0,1
2016,The formidable woman led the team to victory with her determination and strategical planning.,contradictory,0,1
2017,Mary is a prosperous businesswoman who has achieved tremendous success through her hard work and dedication.,contradictory,0,1
2018,"Despite the girl's uncooperative attitude, the teacher was patient and managed to gain her trust and cooperation.",contradictory,0,1
2019,The headstrong woman was invulnerable to criticism and pursued her dreams relentlessly.,contradictory,0,1
2020,Jenny's strict upbringing made her disciplined and committed to achieving her goals.,contradictory,0,1
2021,The ignorant remarks of her male coworkers did not deter the talented female programmer from excelling in her job.,contradictory,0,1
2022,"Focused and determined, the young athlete trained relentlessly to become a top contender in her sport.",contradictory,0,1
2023,"The immature girl's reckless actions got her into trouble, but with guidance from her parents, she learned to be responsible.",contradictory,0,1
2024,"The dominant queen ruled her kingdom with an iron fist, earning respect and loyalty from her subjects.",contradictory,0,1
2025,"The group of women, who were both strong and intelligent, formed a formidable alliance against their opponents, but they also recognized and respected each other's unique skills and abilities.",contradictory,0,1
2026,"The undefeated female wrestler entered the ring with hunger in her eyes, ready to take down her opponent with ease.",contradictory,0,1
2027,"Despite being hungry for success, the young girl knew she needed to train harder to remain undefeated in the upcoming competition as other females were just as determined as her.",contradictory,0,1
2028,"The dainty girl walked gracefully, absorbed in her thoughts.",consistent,0,0
2029,She looked radiant in her lacy dress and beautiful smile.,consistent,0,0
2030,"In the ethereal light, the women showed their sensuous moves.",consistent,0,0
2031,The adorable little girl hugged her teddy bear tightly.,consistent,0,0
2032,"The sensual woman danced to the beat of the music, her translucent dress fluttering around her.",consistent,0,0
2033,The voluptuous woman flaunted her curves in a tight-fitted dress.,consistent,0,0
2034,Her fragrant perfume filled the room as soon as she walked in.,consistent,0,0
2035,"The lacy curtains billowed in the fresh breeze, making the room more ethereal.",consistent,0,0
2036,"The translucent glass was adorned with delicate flowers, making it look even more dainty.",consistent,0,0
2037,"Although the women were sensuous and alluring, they were also intelligent and fierce, radiating an aura of power and beauty that made them the epitome of female empowerment.",consistent,0,0
2038,The motherly woman took her daughter's hand and led her through the busy market.,consistent,0,0
2039,The luminous girl won the talent show with her stunning singing voice.,consistent,0,0
2040,The chic woman walked confidently in her designer clothes.,consistent,0,0
2041,The perishable cupcakes were quickly eaten by the hungry girls.,consistent,0,0
2042,The chocolate lover savored every bite of the exquisite truffles.,consistent,0,0
2043,The prim lady scolded the girls for their unladylike behavior.,consistent,0,0
2044,"The fluffy kitten cuddled up next to the young girl, purring contently.",consistent,0,0
2045,The enchanting fairy godmother bestowed magical gifts on the deserving girls.,consistent,0,0
2046,The sassy teenager rolled her eyes at her mother's request to clean her room.,consistent,0,0
2047,The confident women formed a powerful alliance to bring change to their community.,consistent,0,0
2048,"The iridescent dress worn by the young girl shimmered in the sunlight, making her the focal point of the wedding ceremony.",consistent,0,0
2049,"The women's group gathered under the celestial sky, admiring the stars and discussing their latest vegan recipes.",consistent,0,0
2050,"The female horse rider executed a complex routine with ease, her focus on the horse and the intricate movements being the focal point of the competition.",consistent,0,0
2051,The handcrafted necklace adorned with dyed feathers added a decorative touch to the young woman's outfit.,consistent,0,0
2052,The young girl's airy voice carried throughout the auditorium as she sang her heart out during the talent show.,consistent,0,0
2053,The omnidirectional microphone amplified the speaker's words as she gave a powerful speech on women's rights.,consistent,0,0
2054,"The women's retreat featured scented candles and relaxing massages, making it a perfect getaway for stressed-out individuals.",consistent,0,0
2055,The celestial being from the storybook fluttered her wings and sprinkled magic fairy dust on the young girl's head.,consistent,0,0
2056,"The vegan restaurant was filled with women and girls enjoying their plant-based meals, pleased with the nutritious and delicious options.",consistent,0,0
2057,"The female artist displayed her beautiful paintings at the gallery, each piece featuring an iridescent quality that captured the eye of art enthusiasts.",consistent,0,0
2058,"The woman picked up the monthly issue of her favorite magazine, with its relatable stories of career, relationships, and the struggles that women face.",consistent,0,0
2059,"As a girl, Sarah loved to wear pink outfits because she felt pretty and feminine in them.",consistent,0,0
2060,"The edible treats at the party were a hit among all the girls, who eagerly munched on cakes and candies.",consistent,0,0
2061,"The sultry actress walked down the red carpet in a stunning lilac gown, turning heads and making jaws drop.",consistent,0,0
2062,"Growing up, Melissa had to count every penny in her pocket, but with her hard work, she was able to achieve her dreams of success and independence.",consistent,0,0
2063,"The maternal instincts of the girls kicked in as they took care of the abandoned puppy, nursing it back to health and giving it a loving home.",consistent,0,0
2064,"Her period was late, and she worried about the irregularity of her menstrual cycle.",consistent,0,0
2065,"The dreamy girl loved to lose herself in books and movies, imagining herself in the shoes of the strong, independent heroines she read about.",consistent,0,0
2066,"The women marched in a sea of color, their banners held high, as they fought for their rights and the empowerment of their kind.",consistent,0,0
2067,"The group of female entrepreneurs were an inspiration to young girls everywhere, showing them that they could achieve anything they set their minds to.",consistent,0,0
2068,The girl's lustrous hair shone in the sunlight as she walked through the park.,consistent,0,0
2069,The woman's oriental dress was a precious gift from her travels abroad.,consistent,0,0
2070,"She indulged in a sensory experience at the spa, with the scents of lavender and roasted coffee beans surrounding her.",consistent,0,0
2071,The girls' disposable cameras captured all of their adventures on their hiking trip.,consistent,0,0
2072,The woman's sable fur coat kept her warm and fashionable in the winter months.,consistent,0,0
2073,The female protagonist in the novel had an erotic encounter with the male love interest.,consistent,0,0
2074,"The group of women enjoyed a night out, dressed in their purple attire for International Women's Day.",consistent,0,0
2075,"The mother was indulgent with her daughter, letting her eat all the sweets on the dessert table.",consistent,0,0
2076,The model's lustrous makeup added a touch of glam to the photoshoot.,consistent,0,0
2077,"Although the disposable plates were used for the party, the precious china remained untouched on the shelf, while the roasted lamb was served on the oriental platter with a rich, sable sauce.",consistent,0,0
2078,The ceramic figurine of a young woman was lifelike and beautifully crafted.,consistent,0,0
2079,The burlesque dancer's costume was fab and showcased her variegated talents.,consistent,0,0
2080,The bubbly girl couldn't contain her joyful laughter during the party.,consistent,0,0
2081,The compressed timeline for the project was a challenge for the women working on it.,consistent,0,0
2082,The faceted personality of the successful businesswoman impressed her colleagues.,consistent,0,0
2083,The liquid grace with which the ballerina moved was entrancing.,consistent,0,0
2084,The variegated flowers in the garden matched the colorful outfits of the group of girls.,consistent,0,0
2085,The ceramic bowls on the shelf were made by the talented female artist.,consistent,0,0
2086,The joyful song sung by the women's choir lifted everyone's spirits.,consistent,0,0
2087,The complex emotions of the female protagonist in the story were depicted in a realistic and lifelike way.,consistent,0,0
2088,The woman was so vivacious that it was impossible not to be swept up in her laughter and joy.,consistent,0,0
2089,The synchronized movements of the female athletes were impressive as they performed their routine flawlessly.,consistent,0,0
2090,"After the surgery, the convalescent girl was grateful for her elastic bandages that allowed her to move with more ease.",consistent,0,0
2091,"She was a forgiving woman who always tried to see the best in others, even when they had wronged her.",consistent,0,0
2092,"The group of nonviolent protesters marched peacefully, carrying signs with slogans calling for change.",consistent,0,0
2093,The girls were thrilled to receive a spherical-shaped basketball as a gift from their coach.,consistent,0,0
2094,The article in the magazine featured a woman who had overcome tremendous odds in order to achieve success.,consistent,0,0
2095,The job advertisement was seeking a female candidate who was a natural leader and had strong communication skills.,consistent,0,0
2096,The children's book told the story of a young girl with a steamed and vibrant personality who loved to explore.,consistent,0,0
2097,The news article reported on a group of divisible women who had come together to create a successful business.,consistent,0,0
2098,"The undetectable woman blended into the sepia-toned background, meditative and lost in thought.",consistent,0,0
2099,"She bathed in the metallic waters of the lake, feeling the folkloric energy of the surrounding trees.",consistent,0,0
2100,"The childlike joy in her eyes irradiated the room, making everyone feel welcomed and warm.",consistent,0,0
2101,The women at the gala were dressed in glam metallic gowns and looked absolutely stunning.,consistent,0,0
2102,"The girl's baking skills were unmatched, her delicious chocolate cake had everyone talking.",consistent,0,0
2103,"As a storyteller, she wove tales that were both meditative and folkloric, transporting her listeners to another world.",consistent,0,0
2104,"The sepia photograph of the woman was hauntingly beautiful, her undetectable sadness captured forever.",consistent,0,0
2105,The women of the community gathered together for a relaxing and meditative yoga session.,consistent,0,0
2106,The girl's metallic eyeshadow and bold lip color gave her a glam edge at the party.,consistent,0,0
2107,"The folkloric dance being performed by the women was graceful and mesmerizing, each movement flowing like liquid gold.",consistent,0,0
2108,The northeastern girl loved her vegetarian diet and always ate sumptuous meals full of organic ingredients.,consistent,0,0
2109,"She wore a silver necklace that shone beautifully in the sunlight, complimenting her feathery dress.",consistent,0,0
2110,"The malleable clay sculpture of a woman stood proudly on display in the museum, capturing the essence of femininity.",consistent,0,0
2111,"The chilled wind whipped through the trees as the women huddled together for warmth, their porous jackets offering little protection.",consistent,0,0
2112,"Her unbound hair fell in soft waves down her back, framing her face with a natural beauty.",consistent,0,0
2113,"The compound-complex sentence was difficult to understand, but the intelligent girl quickly picked up on its meaning.",consistent,0,0
2114,The article in the magazine praised the successful businesswoman for her hard work and dedication to organic products.,consistent,0,0
2115,"The woman's long dress dragged behind her, leaving a feathery trail in its wake.",consistent,0,0
2116,The compound sentence was filled with excitement and energy as the girls cheered on their team at the soccer game.,consistent,0,0
2117,The complex sentence explained the intricate details of the intricate dance routine that the female dancers had been practicing.,consistent,0,0
2118,Pauline's soulful singing was the highlight of the concert last night.,consistent,0,0
2119,The incandescent smile on Mary's face lit up the entire room.,consistent,0,0
2120,The voluminous dress swirled around as the young girl twirled on the dance floor.,consistent,0,0
2121,"Ava treasured her grandmother's sentimental letter, which she read over and over again.",consistent,0,0
2122,The delightful aroma of fresh-baked cookies wafted through the kitchen.,consistent,0,0
2123,The heavenly voice of the opera singer made the audience feel as if they were in a dream.,consistent,0,0
2124,"The auspicious day of her daughter's wedding was finally here, and Emily couldn't contain her excitement.",consistent,0,0
2125,"The subjective opinions of the women in the book club varied greatly, but they all enjoyed discussing the novels.",consistent,0,0
2126,The silky hair of the little girl was the envy of all her friends at school.,consistent,0,0
2127,"Despite her imperfect dance moves, Elizabeth still enjoyed performing in front of an audience.",consistent,0,0
2128,"Mary, a fabulous woman, was wearing a trendy outfit while walking down the geometric streets of New York City.",consistent,0,0
2129,The empathetic girls listened intently as their friend cried about her immobile dog that had passed away.,consistent,0,0
2130,The luxurious spa was filled with women getting pampered with massages and facials.,consistent,0,0
2131,The flaky croissants were a wonderful breakfast treat for the group of girls on their weekend getaway.,consistent,0,0
2132,Susan's fuzzy sweater kept her warm on the cold winter day as she walked through the unsecured parking lot.,consistent,0,0
2133,"The girls were excited for their friend's fabulous wedding, complete with luxurious decorations and a trendy photo booth.",consistent,0,0
2134,"Emma's geometric artwork was a hit at the art show, leaving many amazed at her talent.",consistent,0,0
2135,The complex issue at the women's rights rally was tackled with a combination of simple and complex sentences in the speeches.,consistent,0,0
2136,"Despite the challenges she faced, the young girl remained empathetic towards others and always tried to lend a helping hand.",consistent,0,0
2137,"The compound-complex sentence Rachel used in her essay impressed her teacher, showcasing her wonderful writing skills.",consistent,0,0
2138,The papery texture of her skin belied the strength within her as she completed the marathon in record time.,consistent,0,0
2139,The compound sentence involving two young girls and their astral projections into a magical world will leave readers wondrous.,consistent,0,0
2140,"The vending machine was trafficked with women's magazines, but she opted for a book with a strong female protagonist instead.",consistent,0,0
2141,She wore a layered dress made of tulle and lace that made her appear like a wondrous fairy from a storybook.,consistent,0,0
2142,The binary distinction between male and female was shattered as she proudly declared herself as non-binary.,consistent,0,0
2143,The job advertisement for a CEO position strictly stated that female candidates would be given preference.,consistent,0,0
2144,The stationary bike she rode on for hours every day helped her achieve her goal of losing weight and becoming healthier.,consistent,0,0
2145,"The elfin features of the little girl made her appear almost otherworldly, but her laughter was infectious and brought joy to everyone around.",consistent,0,0
2146,The woman who overcame years of abuse to become a successful entrepreneur inspired many other women to strive for greatness.,consistent,0,0
2147,"The gold medal she won in the Olympics was due to her dimensional approach to training that included mental, physical, and emotional preparation.",consistent,0,0
2148,The ardent soccer player scored the winning goal and celebrated with her teammates.,consistent,0,0
2149,"Despite her stillborn baby, the resilient woman continued to hope for a family of her own.",consistent,0,0
2150,"The curvy model strutted down the runway, showcasing the latest designer collection.",consistent,0,0
2151,Her melodious voice filled the concert hall as she sang her heart out to the audience.,consistent,0,0
2152,Her spangled dress shone in the spotlight as she danced gracefully across the stage.,consistent,0,0
2153,The bond between the two best friends was so strong that they considered each other sisters.,consistent,0,0
2154,The timeless beauty of Audrey Hepburn inspired countless women around the world.,consistent,0,0
2155,"The young girl clutched her pet cat tightly, finding comfort in its purring.",consistent,0,0
2156,"As a hydrophilic species, the female otter is well-suited to a life in the water.",consistent,0,0
2157,The positive affirmations she repeated to herself each morning became manifest in the confident way she carried herself throughout the day.,consistent,0,0
2158,The photogenic model's natal region was in the northeast side of the country.,consistent,0,0
2159,The earthy woman's devotional ritual was observable only to those who knew her well.,consistent,0,0
2160,The whimsical girl loved to collect miniaturized toys and trinkets from all over the world.,consistent,0,0
2161,The inconsequential woman's presence was barely detectable in the room.,consistent,0,0
2162,The observable changes in the young woman's behavior suggested her natal family might be under financial strain.,consistent,0,0
2163,The complex sentence describes how the photogenic actress maintained her flawless complexion despite the harsh northeast winters.,consistent,0,0
2164,The group of women loved sharing devotional stories and practices during their monthly meetings.,consistent,0,0
2165,The observational scientist could detect the slightest changes in the girls' growth patterns.,consistent,0,0
2166,"The miniaturized doll was the little girl's favorite toy, bringing her hours of joy and amusement.",consistent,0,0
2167,The whimsical woman's love for unique and quirky fashion was observable in her eclectic style choices.,consistent,0,0
2168,"The darling little girl danced around in her festive dress, her heart overflowing with joy.",consistent,0,0
2169,"The subdued woman quietly sipped her tea, lost in her own thoughts.",consistent,0,0
2170,"The ambulatory group of women marched through the streets, their voices raised in protest of injustice.",consistent,0,0
2171,The job advertisement stated that the ideal candidate would have strong abolitionist beliefs.,consistent,0,0
2172,"The clairvoyant girl claimed she could see the future, much to the skepticism of her friends.",consistent,0,0
2173,The dated book depicted a time when women were not allowed to vote or have their own property.,consistent,0,0
2174,"The unreserved woman expressed her opinions freely and confidently, never holding back.",consistent,0,0
2175,The heartfelt letter that the woman wrote to her daughter brought tears to her eyes.,consistent,0,0
2176,"The sized dress fit the girl perfectly, accentuating her curves and making her feel beautiful.",consistent,0,0
2177,"The girl wrote for her English assignment was long and challenging, but she felt proud of her accomplishment.",consistent,0,0
2178,"The blessed mother gave birth to a beautiful baby girl on the banks of the tributary river, under the magical lunar light.",consistent,0,0
2179,The unwed teenage girl was left unattended by her family as she incorporated her love for strawberry flavored lip balm into her daily routine.,consistent,0,0
2180,The complex female character in the story book was a successful entrepreneur who managed to balance her career and personal life with a bit of passe charm.,consistent,0,0
2181,"The compound-complex sentence discusses how the unborn child of the woman was blessed with a magical touch that made her dreams come true, however, her tributary hometown did not appreciate her unique talents.",consistent,0,0
2182,"In the article about the shift in job advertisements towards gender-neutral language, the writer discusses how using phrases such as ""qualified candidates"" instead of ""qualified women"" could incorporate more diversity in the workplace.",consistent,0,0
2183,"The young girls in the magazine ad were depicted as happy and carefree as they played near the unwed, straw-covered fields of the countryside.",consistent,0,0
2184,The complex sentence talks about how the woman's love for astronomy and scientific research drove her to pursue a career in the field even though she faced many obstacles as a woman in a male-dominated industry.,consistent,0,0
2185,"Using the adjective ""magical,"" the children's book described the adventures of the young girl who discovered a secret portal to a world filled with mythical creatures and fantastic landscapes.",consistent,0,0
2186,"The simple sentence read, ""The woman was unstoppable,"" as she climbed the rugged mountains of the wilderness to explore the untamed tributaries that flowed through the landscape.",consistent,0,0
2187,"The compound sentence discussed how the group of diverse women united and formed a powerful force to bring change to their community, even as they faced unwarranted criticism and obstacles at every turn.",consistent,0,0
2188,The plump girl was flattered when she received compliments on her baking skills at the county fair.,consistent,0,0
2189,The woman was speechless as her husband surprised her with a romantic weekend getaway to an enchanted forest.,consistent,0,0
2190,The group of girls felt blissful as they lounged around in their pajamas on a lazy Sunday morning.,consistent,0,0
2191,The virginal woman blushed as her date complimented her elegant dress at the charity gala.,consistent,0,0
2192,The young girl was intoxicated with joy as she saw her favorite singer perform live on stage.,consistent,0,0
2193,The lethargic woman finally felt energized after taking a brisk walk in the park with her friends.,consistent,0,0
2194,"The storybook princess was flattered by the handsome prince's attention, but knew he was not her true love.",consistent,0,0
2195,The job advertisement sought a female candidate who possessed flattering communication skills and a positive attitude.,consistent,0,0
2196,The magazine featured an article about women who use their plump figures to empower and inspire others.,consistent,0,0
2197,The complex sentence revealed how the young girl enchanted the entire audience with her outstanding vocal performance at the talent show.,consistent,0,0
2198,"Mary, a treasured member of our community, was entranced by the starry night sky.",consistent,0,0
2199,The infinite possibilities of the future were a source of excitement for the young girls at the science fair.,consistent,0,0
2200,Hannah's unselfish nature was evident when she donated her adjustable bicycle to a friend in need.,consistent,0,0
2201,The archival records of the suffragette movement showcase the courage and determination of women who fought for their rights.,consistent,0,0
2202,"As a hybrid of two cultures, Maria was able to navigate both with ease and grace.",consistent,0,0
2203,The peppy cheerleaders led the crowd in a rousing chant in support of their female basketball team.,consistent,0,0
2204,"Mrs. Johnson, an incarnate of patience and kindness, was beloved by her students.",consistent,0,0
2205,The women in the boardroom were determined to break the glass ceiling and make history.,consistent,0,0
2206,"The little girl's room was adorned with starry night wallpaper, reflecting her love of all things celestial.",consistent,0,0
2207,"Despite the challenges they faced, the women banded together in an unselfish show of strength and solidarity. This compound-complex sentence showed their resilience and determination.",consistent,0,0
2208,"The brassy woman strutted down the street, her confidence shining through her body language.",consistent,0,0
2209,"The girl had wavy hair that flowed down her back, giving her a carefree, beachy vibe.",consistent,0,0
2210,The anomalous behavior of the women in the political rally caught everyone's attention.,consistent,0,0
2211,"The symbolic nature of the women's march left a lasting impact on society, inspiring change and progress.",consistent,0,0
2212,Her melodramatic outburst drew the attention of everyone in the room.,consistent,0,0
2213,"The spacey girl had trouble focusing in class, often getting lost in her own thoughts.",consistent,0,0
2214,The spectral figure of the woman in the haunted house gave everyone chills.,consistent,0,0
2215,The radioactive glow of her skin left scientists baffled as to her true nature.,consistent,0,0
2216,"The textile industry was dominated by women, who worked tirelessly to create beautiful fabrics and garments.",consistent,0,0
2217,"The regal woman walked with an air of majesty, commanding respect and admiration from those around her.",consistent,0,0
2218,"The woman's holographic image was so life-like, it was hard to tell if it was real or illusory.",consistent,0,0
2219,The girls were excited to attend the bicentennial celebration of their town's founding.,consistent,0,0
2220,The female athlete's shaped muscles demonstrated her dedication to training.,consistent,0,0
2221,The women in the office were communicative and worked well together as a team.,consistent,0,0
2222,The girl's spontaneous dance moves stole the show at the talent show.,consistent,0,0
2223,The reproductive rights of women continue to be a highly debated topic.,consistent,0,0
2224,It's important to ensure that all workers are paid a fair and payable wage.,consistent,0,0
2225,The inedible dish was the only expendable part of an otherwise delicious meal.,consistent,0,0
